wind_speed,clouds,day,month,condition_main,condition_description,condition_icon,average_feel,expected_percipitation,pop,zip_code
8.21,0,24,7,Clear,clear sky,01d,69.8725,0.0,0.0,98497
6.96,1,25,7,Clear,clear sky,01d,65.835,0.0,0.0,98497
5.44,48,26,7,Clouds,scattered clouds,03d,63.1375,0.0,0.0,98497
11.3,0,19,7,Clear,clear sky,01d,68.36749999999999,0.0,0.0,98668
11.14,5,20,7,Clear,clear sky,01d,63.9225,0.0,0.0,98668
10.54,0,21,7,Clear,clear sky,01d,60.2075,0.0,0.0,98668
9.51,1,22,7,Clear,clear sky,01d,64.55250000000001,0.0,0.0,98668
9.26,0,23,7,Clear,clear sky,01d,67.3225,0.0,0.0,98668
9.42,0,24,7,Clear,clear sky,01d,70.8925,0.0,0.0,98668
11.7,0,25,7,Clear,clear sky,01d,66.31,0.0,0.0,98668
9.42,83,26,7,Clouds,broken clouds,04d,62.2425,0.0,0.0,98668
10.76,0,19,7,Clear,clear sky,01d,65.105,0.0,0.0,98557
10.13,68,20,7,Clouds,broken clouds,04d,60.1125,0.0,0.0,98557
10.98,29,21,7,Clouds,scattered clouds,03d,59.1475,0.0,0.0,98557
4.99,0,22,7,Clear,clear sky,01d,61.265,0.0,0.0,98557
5.86,0,23,7,Clear,clear sky,01d,64.305,0.0,0.0,98557
7.58,0,24,7,Clear,clear sky,01d,68.295,0.0,0.0,98557
10.4,0,25,7,Clear,clear sky,01d,62.29,0.0,0.0,98557
9.64,2,26,7,Clear,clear sky,01d,59.7375,0.0,0.0,98557
17.54,4,19,7,Clear,clear sky,01d,59.655,0.0,0.0,98277
18.7,49,20,7,Clouds,scattered clouds,03d,55.165000000000006,0.0,3.0,98277
23.06,88,21,7,Clouds,overcast clouds,04d,54.46,0.0,0.0,98277
15.12,3,22,7,Clear,clear sky,01d,54.0325,0.0,0.0,98277
14.5,18,23,7,Clouds,few clouds,02d,54.5775,0.0,0.0,98277
14.72,13,24,7,Clouds,few clouds,02d,56.387499999999996,0.0,0.0,98277
22.77,38,25,7,Clouds,scattered clouds,03d,55.175,0.0,0.0,98277
19.37,18,26,7,Clouds,few clouds,02d,54.2575,0.0,0.0,98277
9.46,1,19,7,Clear,clear sky,01d,68.205,0.0,0.0,98524
5.19,74,20,7,Clouds,broken clouds,04d,63.7075,0.0,4.0,98524
8.46,51,21,7,Clouds,broken clouds,04d,61.00749999999999,0.0,0.0,98524
6.44,0,22,7,Clear,clear sky,01d,63.3,0.0,0.0,98524
5.64,0,23,7,Clear,clear sky,01d,66.635,0.0,0.0,98524
4.7,0,24,7,Clear,clear sky,01d,70.91499999999999,0.0,0.0,98524
3.83,12,25,7,Clouds,few clouds,02d,66.6425,0.0,0.0,98524
3.33,5,26,7,Clear,clear sky,01d,64.485,0.0,0.0,98524
8.81,33,19,7,Clouds,scattered clouds,03d,75.695,0.0,0.0,99166
10.92,0,20,7,Clear,clear sky,01d,71.78,0.0,0.0,99166
12.03,0,21,7,Clear,clear sky,01d,68.055,0.0,0.0,99166
8.03,1,22,7,Clear,clear sky,01d,65.82,0.0,0.0,99166
8.34,0,23,7,Clear,clear sky,01d,69.7625,0.0,0.0,99166
7.31,0,24,7,Clear,clear sky,01d,74.45249999999999,0.0,0.0,99166
10.96,0,25,7,Clear,clear sky,01d,75.8525,0.0,0.0,99166
7.11,21,26,7,Clouds,few clouds,02d,72.02499999999999,0.0,0.0,99166
6.58,13,19,7,Clouds,few clouds,02d,65.46,0.0,0.0,98223
7.18,93,20,7,Clouds,overcast clouds,04d,60.26,0.0,4.0,98223
7.94,94,21,7,Clouds,overcast clouds,04d,58.7425,0.0,0.0,98223
7.9,2,22,7,Clear,clear sky,01d,60.067499999999995,0.0,0.0,98223
7.16,2,23,7,Clear,clear sky,01d,62.802499999999995,0.0,0.0,98223
7.07,2,24,7,Clear,clear sky,01d,67.28999999999999,0.0,0.0,98223
8.43,2,25,7,Clear,clear sky,01d,63.790000000000006,0.0,0.0,98223
6.87,2,26,7,Clear,clear sky,01d,60.865,0.0,0.0,98223
12.33,1,19,7,Clear,clear sky,01d,79.0975,0.0,0.0,98802
11.52,0,20,7,Clear,clear sky,01d,72.985,0.0,0.0,98802
14.23,0,21,7,Clear,clear sky,01d,68.0125,0.0,0.0,98802
9.91,31,22,7,Clouds,scattered clouds,03d,69.9925,0.0,0.0,98802
9.69,0,23,7,Clear,clear sky,01d,74.8675,0.0,0.0,98802
8.05,0,24,7,Clear,clear sky,01d,80.10499999999999,0.0,0.0,98802
14.5,0,25,7,Clear,clear sky,01d,77.0625,0.0,0.0,98802
9.57,57,26,7,Clouds,broken clouds,04d,72.9825,0.0,0.0,98802
13.98,1,19,7,Clear,clear sky,01d,69.60249999999999,0.0,0.0,98651
13.65,0,20,7,Clear,clear sky,01d,65.6475,0.0,0.0,98651
13.87,0,21,7,Clear,clear sky,01d,60.5075,0.0,0.0,98651
10.07,0,22,7,Clear,clear sky,01d,65.31,0.0,0.0,98651
12.41,0,23,7,Clear,clear sky,01d,68.6575,0.0,0.0,98651
12.35,0,24,7,Clear,clear sky,01d,73.99249999999999,0.0,0.0,98651
14.61,0,25,7,Clear,clear sky,01d,69.17250000000001,0.0,0.0,98651
13.82,100,26,7,Clouds,overcast clouds,04d,65.1775,0.0,0.0,98651
9.17,1,19,7,Clear,clear sky,01d,67.965,0.0,0.0,98481
7.23,16,20,7,Clouds,few clouds,02d,62.7325,0.0,1.0,98481
9.66,9,21,7,Clear,clear sky,01d,59.192499999999995,0.0,0.0,98481
8.5,10,22,7,Clear,clear sky,01d,60.772499999999994,0.0,0.0,98481
8.34,0,23,7,Clear,clear sky,01d,65.4125,0.0,0.0,98481
8.21,0,24,7,Clear,clear sky,01d,69.8725,0.0,0.0,98481
6.96,1,25,7,Clear,clear sky,01d,65.835,0.0,0.0,98481
5.44,48,26,7,Clouds,scattered clouds,03d,63.1375,0.0,0.0,98481
7.2,0,19,7,Clear,clear sky,01d,59.0375,0.0,0.0,98852
8.01,0,20,7,Clear,clear sky,01d,51.31,0.0,0.0,98852
9.24,0,21,7,Clear,clear sky,01d,44.652499999999996,0.0,0.0,98852
6.44,0,22,7,Clear,clear sky,01d,46.345,0.0,0.0,98852
6.38,0,23,7,Clear,clear sky,01d,53.195,0.0,0.0,98852
8.16,0,24,7,Clear,clear sky,01d,59.879999999999995,0.0,0.0,98852
8.61,0,25,7,Clear,clear sky,01d,53.682500000000005,0.0,0.0,98852
6.44,1,26,7,Clear,clear sky,01d,51.31,0.0,0.0,98852
9.51,59,19,7,Clouds,broken clouds,04d,78.56,0.0,0.0,99036
13.13,91,20,7,Rain,light rain,10d,73.675,0.854,70.0,99036
13.04,1,21,7,Rain,light rain,10d,69.99749999999999,0.8969999999999999,65.0,99036
12.44,0,22,7,Clear,clear sky,01d,65.9325,0.0,0.0,99036
10.83,1,23,7,Clear,clear sky,01d,71.095,0.0,0.0,99036
4.65,0,24,7,Clear,clear sky,01d,75.575,0.0,0.0,99036
15.97,0,25,7,Clear,clear sky,01d,76.33250000000001,0.0,0.0,99036
12.12,25,26,7,Clouds,scattered clouds,03d,71.45750000000001,0.0,0.0,99036
10.25,1,19,7,Clear,clear sky,01d,62.785000000000004,0.0,0.0,98204
9.19,99,20,7,Rain,light rain,10d,58.06,0.0312,24.0,98204
10.58,61,21,7,Clouds,broken clouds,04d,57.3775,0.0,0.0,98204
9.28,0,22,7,Clear,clear sky,01d,57.015,0.0,0.0,98204
8.52,0,23,7,Clear,clear sky,01d,58.325,0.0,0.0,98204
9.22,0,24,7,Clear,clear sky,01d,62.275,0.0,0.0,98204
10.49,1,25,7,Clear,clear sky,01d,60.904999999999994,0.0,0.0,98204
8.21,0,26,7,Clear,clear sky,01d,58.7025,0.0,0.0,98204
8.97,90,19,7,Clouds,overcast clouds,04d,81.2,0.0,0.0,99015
10.98,87,20,7,Rain,light rain,10d,76.725,0.5916,57.99999999999999,99015
12.15,17,21,7,Rain,light rain,10d,73.36000000000001,0.115,50.0,99015
10.89,1,22,7,Clear,clear sky,01d,69.5475,0.0,0.0,99015
10.13,3,23,7,Clear,clear sky,01d,74.3925,0.0,0.0,99015
3.0,0,24,7,Clear,clear sky,01d,78.39750000000001,0.0,0.0,99015
14.34,0,25,7,Clear,clear sky,01d,79.9175,0.0,0.0,99015
11.52,15,26,7,Clouds,few clouds,02d,75.245,0.0,0.0,99015
5.73,0,19,7,Clear,clear sky,01d,62.057500000000005,0.0,0.0,98035
6.53,8,20,7,Clear,clear sky,01d,57.245,0.0,1.0,98035
6.51,24,21,7,Clouds,few clouds,02d,54.8825,0.0,0.0,98035
6.87,3,22,7,Clear,clear sky,01d,54.269999999999996,0.0,0.0,98035
6.58,0,23,7,Clear,clear sky,01d,58.455,0.0,0.0,98035
6.8,0,24,7,Clear,clear sky,01d,63.635000000000005,0.0,0.0,98035
5.95,0,25,7,Clear,clear sky,01d,60.197500000000005,0.0,0.0,98035
5.61,28,26,7,Clouds,scattered clouds,03d,56.865,0.0,0.0,98035
21.16,25,19,7,Clouds,scattered clouds,03d,73.1675,0.0,0.0,98620
20.29,0,20,7,Clear,clear sky,01d,67.8775,0.0,0.0,98620
22.86,0,21,7,Clear,clear sky,01d,63.660000000000004,0.0,0.0,98620
9.51,0,22,7,Clear,clear sky,01d,67.565,0.0,0.0,98620
14.94,0,23,7,Clear,clear sky,01d,73.065,0.0,0.0,98620
10.27,0,24,7,Clear,clear sky,01d,77.0675,0.0,0.0,98620
22.01,1,25,7,Clear,clear sky,01d,72.795,0.0,0.0,98620
17.63,100,26,7,Clouds,overcast clouds,04d,67.015,0.0,0.0,98620
8.68,60,19,7,Clouds,broken clouds,04d,81.05,0.0,0.0,99205
10.71,86,20,7,Rain,light rain,10d,76.83,0.56,56.00000000000001,99205
12.19,22,21,7,Rain,light rain,10d,73.595,0.0528,48.0,99205
10.69,2,22,7,Clear,clear sky,01d,69.60749999999999,0.0,0.0,99205
10.16,3,23,7,Clear,clear sky,01d,74.51249999999999,0.0,0.0,99205
2.89,0,24,7,Clear,clear sky,01d,78.405,0.0,0.0,99205
13.69,0,25,7,Clear,clear sky,01d,80.155,0.0,0.0,99205
11.52,14,26,7,Clouds,few clouds,02d,75.5025,0.0,0.0,99205
10.71,1,19,7,Clear,clear sky,01d,65.2775,0.0,0.0,98011
8.88,87,20,7,Rain,light rain,10d,60.9175,0.024,24.0,98011
10.67,48,21,7,Clouds,scattered clouds,03d,59.125,0.0,0.0,98011
9.84,0,22,7,Clear,clear sky,01d,59.13,0.0,0.0,98011
8.77,0,23,7,Clear,clear sky,01d,61.235,0.0,0.0,98011
9.13,0,24,7,Clear,clear sky,01d,65.6075,0.0,0.0,98011
10.4,0,25,7,Clear,clear sky,01d,64.215,0.0,0.0,98011
8.81,0,26,7,Clear,clear sky,01d,61.2025,0.0,0.0,98011
5.79,60,19,7,Clouds,broken clouds,04d,79.3075,0.0,0.0,99003
10.67,92,20,7,Rain,light rain,10d,74.345,0.28800000000000003,45.0,99003
12.37,36,21,7,Rain,light rain,10d,71.1625,0.0819,39.0,99003
10.27,1,22,7,Clear,clear sky,01d,66.94,0.0,0.0,99003
9.71,8,23,7,Clear,clear sky,01d,70.97749999999999,0.0,0.0,99003
5.08,0,24,7,Clear,clear sky,01d,75.32,0.0,0.0,99003
12.97,0,25,7,Clear,clear sky,01d,76.83250000000001,0.0,0.0,99003
10.38,7,26,7,Clear,clear sky,01d,73.075,0.0,0.0,99003
12.24,1,19,7,Clear,clear sky,01d,68.8,0.0,0.0,98406
9.53,77,20,7,Clouds,broken clouds,04d,63.775000000000006,0.0,4.0,98406
11.25,55,21,7,Clouds,broken clouds,04d,60.945,0.0,0.0,98406
10.0,2,22,7,Clear,clear sky,01d,63.12,0.0,0.0,98406
9.53,0,23,7,Clear,clear sky,01d,67.095,0.0,0.0,98406
8.57,0,24,7,Clear,clear sky,01d,71.235,0.0,0.0,98406
6.93,20,25,7,Clouds,few clouds,02d,67.9475,0.0,0.0,98406
7.94,31,26,7,Clouds,scattered clouds,03d,65.555,0.0,0.0,98406
8.3,1,19,7,Clear,clear sky,01d,66.81,0.0,0.0,98119
8.57,88,20,7,Clouds,overcast clouds,04d,61.6925,0.0,4.0,98119
8.79,55,21,7,Clouds,broken clouds,04d,59.4975,0.0,0.0,98119
9.48,1,22,7,Clear,clear sky,01d,59.925000000000004,0.0,0.0,98119
8.63,1,23,7,Clear,clear sky,01d,62.445,0.0,0.0,98119
8.88,2,24,7,Clear,clear sky,01d,66.49499999999999,0.0,0.0,98119
8.79,4,25,7,Clear,clear sky,01d,64.61250000000001,0.0,0.0,98119
7.38,2,26,7,Clear,clear sky,01d,62.682500000000005,0.0,0.0,98119
11.83,1,19,7,Clear,clear sky,01d,67.895,0.0,0.0,98433
10.25,40,20,7,Clouds,scattered clouds,03d,63.150000000000006,0.0,1.0,98433
11.43,26,21,7,Clouds,scattered clouds,03d,60.3925,0.0,0.0,98433
7.9,4,22,7,Clear,clear sky,01d,62.5925,0.0,0.0,98433
7.54,0,23,7,Clear,clear sky,01d,66.2225,0.0,0.0,98433
7.63,0,24,7,Clear,clear sky,01d,70.63,0.0,0.0,98433
9.55,6,25,7,Clear,clear sky,01d,66.1925,0.0,0.0,98433
7.87,46,26,7,Clouds,scattered clouds,03d,63.525000000000006,0.0,0.0,98433
8.19,1,19,7,Clear,clear sky,01d,69.3575,0.0,0.0,98146
7.81,85,20,7,Clouds,overcast clouds,04d,63.4925,0.0,4.0,98146
7.58,69,21,7,Clouds,broken clouds,04d,60.66,0.0,0.0,98146
9.46,0,22,7,Clear,clear sky,01d,62.217499999999994,0.0,0.0,98146
8.66,0,23,7,Clear,clear sky,01d,65.6125,0.0,0.0,98146
8.84,0,24,7,Clear,clear sky,01d,69.4225,0.0,0.0,98146
7.67,7,25,7,Clear,clear sky,01d,66.2375,0.0,0.0,98146
7.81,2,26,7,Clear,clear sky,01d,65.36,0.0,0.0,98146
7.65,0,19,7,Clear,clear sky,01d,60.582499999999996,0.0,0.0,98640
10.8,13,20,7,Rain,light rain,10d,58.0275,0.022000000000000002,20.0,98640
10.78,5,21,7,Clear,clear sky,01d,57.8575,0.0,4.0,98640
17.54,26,22,7,Clouds,scattered clouds,03d,57.285,0.0,0.0,98640
16.28,0,23,7,Clear,clear sky,01d,57.6675,0.0,0.0,98640
16.35,47,24,7,Clouds,scattered clouds,03d,58.5575,0.0,0.0,98640
18.39,64,25,7,Rain,light rain,10d,58.1,0.08800000000000001,20.0,98640
14.99,12,26,7,Clouds,few clouds,02d,57.3475,0.0,0.0,98640
11.05,12,19,7,Clouds,few clouds,02d,69.515,0.0,0.0,98682
10.83,6,20,7,Clear,clear sky,01d,65.5425,0.0,0.0,98682
10.54,0,21,7,Clear,clear sky,01d,61.86750000000001,0.0,0.0,98682
9.4,0,22,7,Clear,clear sky,01d,65.7,0.0,0.0,98682
8.88,0,23,7,Clear,clear sky,01d,68.42999999999999,0.0,0.0,98682
8.97,0,24,7,Clear,clear sky,01d,72.07499999999999,0.0,0.0,98682
11.16,0,25,7,Clear,clear sky,01d,67.6,0.0,0.0,98682
8.5,93,26,7,Clouds,overcast clouds,04d,63.81,0.0,0.0,98682
20.29,100,19,7,Clouds,overcast clouds,04d,83.36,0.0,0.0,99323
14.63,8,20,7,Clear,clear sky,01d,80.21249999999999,0.0,10.0,99323
18.05,0,21,7,Clear,clear sky,01d,75.3975,0.0,2.0,99323
7.49,0,22,7,Clear,clear sky,01d,74.1675,0.0,0.0,99323
6.85,0,23,7,Clear,clear sky,01d,79.3175,0.0,0.0,99323
5.21,0,24,7,Clear,clear sky,01d,84.25999999999999,0.0,0.0,99323
16.26,88,25,7,Clouds,overcast clouds,04d,82.735,0.0,0.0,99323
14.23,100,26,7,Clouds,overcast clouds,04d,77.78,0.0,0.0,99323
16.98,40,19,7,Clouds,scattered clouds,03d,83.16499999999999,0.0,0.0,98921
17.65,0,20,7,Clear,clear sky,01d,77.43,0.0,0.0,98921
14.27,0,21,7,Clear,clear sky,01d,72.3375,0.0,0.0,98921
5.84,0,22,7,Clear,clear sky,01d,73.4625,0.0,0.0,98921
8.95,0,23,7,Clear,clear sky,01d,79.3075,0.0,0.0,98921
5.46,0,24,7,Clear,clear sky,01d,84.31,0.0,0.0,98921
13.42,0,25,7,Clear,clear sky,01d,82.1825,0.0,0.0,98921
6.04,100,26,7,Clouds,overcast clouds,04d,77.3275,0.0,0.0,98921
6.04,0,19,7,Clear,clear sky,01d,60.5075,0.0,0.0,98227
5.88,69,20,7,Clouds,broken clouds,04d,55.0225,0.0,0.0,98227
4.74,95,21,7,Clouds,overcast clouds,04d,52.127500000000005,0.0,0.0,98227
5.97,1,22,7,Clear,clear sky,01d,53.81,0.0,0.0,98227
6.08,0,23,7,Clear,clear sky,01d,58.875,0.0,0.0,98227
5.84,0,24,7,Clear,clear sky,01d,64.4125,0.0,0.0,98227
6.87,0,25,7,Clear,clear sky,01d,58.8225,0.0,0.0,98227
6.26,0,26,7,Clear,clear sky,01d,56.677499999999995,0.0,0.0,98227
6.82,93,19,7,Clouds,overcast clouds,04d,79.1875,0.0,0.0,99181
10.02,3,20,7,Clear,clear sky,01d,75.18499999999999,0.0,16.0,99181
11.86,38,21,7,Clouds,scattered clouds,03d,70.7825,0.0,11.0,99181
9.17,0,22,7,Clear,clear sky,01d,66.45,0.0,0.0,99181
8.23,8,23,7,Clear,clear sky,01d,71.3775,0.0,0.0,99181
5.1,0,24,7,Clear,clear sky,01d,76.045,0.0,0.0,99181
12.06,0,25,7,Clear,clear sky,01d,77.265,0.0,0.0,99181
8.84,6,26,7,Clear,clear sky,01d,72.64750000000001,0.0,0.0,99181
4.99,0,19,7,Clear,clear sky,01d,66.91250000000001,0.0,0.0,98322
6.29,90,20,7,Clouds,overcast clouds,04d,62.23,0.0,4.0,98322
6.29,86,21,7,Clouds,overcast clouds,04d,59.4325,0.0,0.0,98322
8.03,1,22,7,Clear,clear sky,01d,61.377500000000005,0.0,0.0,98322
7.87,0,23,7,Clear,clear sky,01d,64.14250000000001,0.0,0.0,98322
7.2,0,24,7,Clear,clear sky,01d,67.78,0.0,0.0,98322
6.91,6,25,7,Clear,clear sky,01d,65.2725,0.0,0.0,98322
6.87,1,26,7,Clear,clear sky,01d,63.59,0.0,0.0,98322
10.85,0,19,7,Clear,clear sky,01d,65.56,0.0,0.0,98568
10.4,71,20,7,Clouds,broken clouds,04d,60.84499999999999,0.0,0.0,98568
11.14,52,21,7,Clouds,broken clouds,04d,59.70249999999999,0.0,0.0,98568
6.58,6,22,7,Clear,clear sky,01d,61.925,0.0,0.0,98568
7.47,0,23,7,Clear,clear sky,01d,64.6225,0.0,0.0,98568
8.61,0,24,7,Clear,clear sky,01d,68.615,0.0,0.0,98568
11.16,5,25,7,Clear,clear sky,01d,62.1275,0.0,0.0,98568
10.33,11,26,7,Clouds,few clouds,02d,59.9025,0.0,0.0,98568
14.5,75,19,7,Clouds,broken clouds,04d,82.595,0.0,0.0,98938
18.03,0,20,7,Clear,clear sky,01d,77.55000000000001,0.0,0.0,98938
18.21,0,21,7,Clear,clear sky,01d,72.425,0.0,0.0,98938
7.34,0,22,7,Clear,clear sky,01d,72.94500000000001,0.0,0.0,98938
5.86,0,23,7,Clear,clear sky,01d,78.945,0.0,0.0,98938
5.39,0,24,7,Clear,clear sky,01d,83.585,0.0,0.0,98938
14.29,0,25,7,Clear,clear sky,01d,81.57,0.0,0.0,98938
7.4,100,26,7,Clouds,overcast clouds,04d,77.1125,0.0,0.0,98938
5.73,0,19,7,Clear,clear sky,01d,62.057500000000005,0.0,0.0,98062
6.53,8,20,7,Clear,clear sky,01d,57.245,0.0,1.0,98062
6.51,24,21,7,Clouds,few clouds,02d,54.8825,0.0,0.0,98062
6.87,3,22,7,Clear,clear sky,01d,54.269999999999996,0.0,0.0,98062
6.58,0,23,7,Clear,clear sky,01d,58.455,0.0,0.0,98062
6.8,0,24,7,Clear,clear sky,01d,63.635000000000005,0.0,0.0,98062
5.95,0,25,7,Clear,clear sky,01d,60.197500000000005,0.0,0.0,98062
5.61,28,26,7,Clouds,scattered clouds,03d,56.865,0.0,0.0,98062
6.2,4,19,7,Clear,clear sky,01d,68.48249999999999,0.0,0.0,98376
5.55,92,20,7,Clouds,overcast clouds,04d,63.46,0.0,4.0,98376
6.35,95,21,7,Clouds,overcast clouds,04d,60.849999999999994,0.0,0.0,98376
6.11,12,22,7,Clouds,few clouds,02d,63.23750000000001,0.0,0.0,98376
5.37,2,23,7,Clear,clear sky,01d,66.34,0.0,0.0,98376
5.7,0,24,7,Clear,clear sky,01d,70.6075,0.0,0.0,98376
4.94,16,25,7,Clouds,few clouds,02d,67.4875,0.0,0.0,98376
6.04,15,26,7,Clouds,few clouds,02d,65.1275,0.0,0.0,98376
8.28,1,19,7,Clear,clear sky,01d,59.522499999999994,0.0,0.0,98331
10.16,55,20,7,Clouds,broken clouds,04d,56.730000000000004,0.0,0.0,98331
10.38,28,21,7,Clouds,scattered clouds,03d,55.97,0.0,0.0,98331
11.3,10,22,7,Clear,clear sky,01d,56.11,0.0,0.0,98331
10.6,0,23,7,Clear,clear sky,01d,58.6825,0.0,0.0,98331
11.52,24,24,7,Clouds,few clouds,02d,61.442499999999995,0.0,0.0,98331
11.21,44,25,7,Clouds,scattered clouds,03d,56.6025,0.0,0.0,98331
10.22,0,26,7,Clear,clear sky,01d,55.4625,0.0,0.0,98331
10.04,0,19,7,Clear,clear sky,01d,66.03,0.0,0.0,98533
8.46,31,20,7,Clouds,scattered clouds,03d,61.2025,0.0,0.0,98533
9.57,7,21,7,Clear,clear sky,01d,57.9975,0.0,0.0,98533
7.9,41,22,7,Clouds,scattered clouds,03d,61.192499999999995,0.0,0.0,98533
8.43,0,23,7,Clear,clear sky,01d,64.855,0.0,0.0,98533
8.97,0,24,7,Clear,clear sky,01d,69.28750000000001,0.0,0.0,98533
8.99,0,25,7,Clear,clear sky,01d,63.14,0.0,0.0,98533
7.65,62,26,7,Clouds,broken clouds,04d,59.962500000000006,0.0,0.0,98533
12.19,1,19,7,Clear,clear sky,01d,69.78,0.0,0.0,98402
9.89,65,20,7,Clouds,broken clouds,04d,64.745,0.0,4.0,98402
11.63,47,21,7,Clouds,scattered clouds,03d,61.835,0.0,0.0,98402
10.02,3,22,7,Clear,clear sky,01d,63.775,0.0,0.0,98402
9.42,0,23,7,Clear,clear sky,01d,67.6125,0.0,0.0,98402
8.52,0,24,7,Clear,clear sky,01d,71.8925,0.0,0.0,98402
7.05,17,25,7,Clouds,few clouds,02d,68.8075,0.0,0.0,98402
7.78,37,26,7,Clouds,scattered clouds,03d,66.3475,0.0,0.0,98402
10.11,90,19,7,Clouds,overcast clouds,04d,79.295,0.0,0.0,99001
12.17,67,20,7,Rain,light rain,10d,74.8375,0.42719999999999997,48.0,99001
13.53,14,21,7,Rain,light rain,10d,71.155,0.0946,43.0,99001
12.06,2,22,7,Clear,clear sky,01d,67.2575,0.0,0.0,99001
11.12,3,23,7,Clear,clear sky,01d,72.67,0.0,0.0,99001
4.14,0,24,7,Clear,clear sky,01d,76.3575,0.0,0.0,99001
15.84,0,25,7,Clear,clear sky,01d,77.83250000000001,0.0,0.0,99001
12.48,13,26,7,Clouds,few clouds,02d,73.23,0.0,0.0,99001
15.01,6,19,7,Clear,clear sky,01d,81.13250000000001,0.0,0.0,98936
14.07,0,20,7,Clear,clear sky,01d,75.285,0.0,0.0,98936
16.06,0,21,7,Clear,clear sky,01d,70.455,0.0,0.0,98936
6.46,0,22,7,Clear,clear sky,01d,71.8925,0.0,0.0,98936
11.03,0,23,7,Clear,clear sky,01d,77.6225,0.0,0.0,98936
6.78,0,24,7,Clear,clear sky,01d,82.515,0.0,0.0,98936
15.77,0,25,7,Clear,clear sky,01d,79.88,0.0,0.0,98936
10.33,100,26,7,Clouds,overcast clouds,04d,75.545,0.0,0.0,98936
8.37,12,19,7,Clouds,few clouds,02d,70.1475,0.0,0.0,98148
6.17,75,20,7,Clouds,broken clouds,04d,64.34,0.0,4.0,98148
7.43,61,21,7,Clouds,broken clouds,04d,61.4525,0.0,0.0,98148
9.71,1,22,7,Clear,clear sky,01d,62.942499999999995,0.0,0.0,98148
8.86,0,23,7,Clear,clear sky,01d,66.3675,0.0,0.0,98148
8.88,0,24,7,Clear,clear sky,01d,70.3125,0.0,0.0,98148
6.71,6,25,7,Clear,clear sky,01d,67.19749999999999,0.0,0.0,98148
6.49,12,26,7,Clouds,few clouds,02d,66.085,0.0,0.0,98148
7.87,0,19,7,Clear,clear sky,01d,60.4875,0.0,0.0,98641
10.65,17,20,7,Rain,light rain,10d,58.122499999999995,0.022000000000000002,20.0,98641
10.74,7,21,7,Clear,clear sky,01d,57.902499999999996,0.0,3.0,98641
16.67,23,22,7,Clouds,few clouds,02d,57.3825,0.0,0.0,98641
15.61,0,23,7,Clear,clear sky,01d,57.85,0.0,0.0,98641
15.7,41,24,7,Clouds,scattered clouds,03d,58.95,0.0,0.0,98641
17.22,57,25,7,Rain,light rain,10d,58.285000000000004,0.06,20.0,98641
13.58,11,26,7,Clouds,few clouds,02d,57.472500000000004,0.0,0.0,98641
8.97,90,19,7,Clouds,overcast clouds,04d,81.2,0.0,0.0,99220
10.98,87,20,7,Rain,light rain,10d,76.725,0.5916,57.99999999999999,99220
12.15,17,21,7,Rain,light rain,10d,73.36000000000001,0.115,50.0,99220
10.89,1,22,7,Clear,clear sky,01d,69.5475,0.0,0.0,99220
10.13,3,23,7,Clear,clear sky,01d,74.3925,0.0,0.0,99220
3.0,0,24,7,Clear,clear sky,01d,78.39750000000001,0.0,0.0,99220
14.34,0,25,7,Clear,clear sky,01d,79.9175,0.0,0.0,99220
11.52,15,26,7,Clouds,few clouds,02d,75.245,0.0,0.0,99220
12.77,1,19,7,Clear,clear sky,01d,77.44500000000001,0.0,0.0,98923
10.94,0,20,7,Clear,clear sky,01d,71.50999999999999,0.0,0.0,98923
13.22,0,21,7,Clear,clear sky,01d,67.22749999999999,0.0,0.0,98923
9.24,3,22,7,Clear,clear sky,01d,69.23249999999999,0.0,0.0,98923
9.66,0,23,7,Clear,clear sky,01d,75.31750000000001,0.0,0.0,98923
9.26,0,24,7,Clear,clear sky,01d,79.69,0.0,0.0,98923
16.49,0,25,7,Clear,clear sky,01d,77.00250000000001,0.0,0.0,98923
9.53,100,26,7,Clouds,overcast clouds,04d,73.13000000000001,0.0,0.0,98923
10.78,1,19,7,Clear,clear sky,01d,66.6375,0.0,0.0,98501
9.98,56,20,7,Clouds,broken clouds,04d,61.8875,0.0,0.0,98501
10.6,32,21,7,Clouds,scattered clouds,03d,59.9125,0.0,0.0,98501
5.23,4,22,7,Clear,clear sky,01d,62.6825,0.0,0.0,98501
4.52,0,23,7,Clear,clear sky,01d,66.22749999999999,0.0,0.0,98501
5.28,0,24,7,Clear,clear sky,01d,69.8725,0.0,0.0,98501
10.02,2,25,7,Clear,clear sky,01d,64.5175,0.0,0.0,98501
8.93,27,26,7,Clouds,scattered clouds,03d,62.2775,0.0,0.0,98501
12.95,33,19,7,Clouds,scattered clouds,03d,81.7075,0.0,0.0,98853
14.36,0,20,7,Clear,clear sky,01d,76.995,0.0,0.0,98853
17.18,0,21,7,Clear,clear sky,01d,72.5325,0.0,0.0,98853
10.0,6,22,7,Clear,clear sky,01d,71.15,0.0,0.0,98853
5.55,0,23,7,Clear,clear sky,01d,76.825,0.0,0.0,98853
8.08,0,24,7,Clear,clear sky,01d,81.295,0.0,0.0,98853
18.97,0,25,7,Clear,clear sky,01d,81.30250000000001,0.0,0.0,98853
10.02,100,26,7,Clouds,overcast clouds,04d,76.24999999999999,0.0,0.0,98853
